id,code,nom,type,prix,pays,volume,tauxAlcool,cup,producteur,agentPromo,urlImage
31864,293432,Disaronno Originale,Liqueur d'amande et noyau,17.55,Italie,375.0,28.0,8001110015450,Illva Saronno SPA,Peter Mielzynski Agencies Limited,https://www.saq.com/media/catalog/product/3/1/31864-1_1580593812.png
13675533,265607,Disisa Feudo Disisa Grillo Sicilia,Vin blanc,19.9,Italie,750.0,12.5,8031047001004,Disisa Srl Societa Agricola,Vinicolor-Les Vins Alexandre St-Pierre,https://www.saq.com/media/catalog/product/1/3/13675533-1_1578540321.png
13675541,265610,Disisa Feudo Disisa Nero d'Avola Sicilia,Vin rouge,19.95,Italie,750.0,13.5,8031047007006,Disisa Srl Societa Agricola,Vinicolor-Les Vins Alexandre St-Pierre,https://www.saq.com/media/catalog/product/1/3/13675541-1_1578540322.png
12250955,212723,Distilleria Erboristica Alpina Amaro di Erbe SS 24 Chaberto,Liqueur amère,36.75,Italie,700.0,25.0,8004889003703,Dealp SRL,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/2/12250955-1_1580661911.png
12732014,233615,Distilleria Erboristica Alpina Bitter di Torino Bella Vita,Liqueur amère,27.65,Italie,700.0,28.0,8004889088052,Dealp SRL,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/2/12732014-1_1578409212.png
12250963,212726,Distilleria Erboristica Alpina Genepy Don Gabet,Liqueur d'herbe,35.0,Italie,700.0,30.0,8004889004007,Dealp SRL,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/2/12250963-1_1580661911.png
14422941,313873,Distillerie Artist in Residence Crème de Menthe Chocolat,Liqueur de menthe,29.95,Canada,750.0,23.0,628055952213,Artist in Residence Distillerie,Artist In Residence Distillerie inc. (R),https://www.saq.com/media/catalog/product/1/4/14422941-1_1585319708.png
14560324,319998,Distillerie Artist in Residence Gin aux Bleuets Sauvages,Dry gin aromatisé,33.0,Canada,750.0,40.0,628055952299,Artist in Residence Distillerie,Artist In Residence Distillerie inc. (R),https://www.saq.com/media/catalog/product/1/4/14560324-1_1595954751.png
14018324,280172,Distillerie Artist in Residence Ginlight,Dry gin,39.75,Canada,750.0,30.0,628055952039,Artist in Residence Distillerie,Artist In Residence Distillerie inc. (R),https://www.saq.com/media/catalog/product/1/4/14018324-1_1578549021.png
14510298,316945,Distillerie Artist in Residence Liqueur d'Orange,Liqueur de fruit,29.9,Canada,750.0,30.0,628055952268,Artist in Residence Distillerie,Artist In Residence Distillerie inc. (R),https://www.saq.com/media/catalog/product/1/4/14510298-1_1593705307.png
12858979,237890,Distillerie Bielle Ambré Premium,Rhum agricole,102.75,Guadeloupe,700.0,42.0,3760002990996,Marie Galante - Distillerie Bielle,Tocade,https://www.saq.com/media/catalog/product/1/2/12858979-1_1578412213.png
14672924,327897,Distillerie Cirka Numéro Deux,Whisky canadien,82.0,Canada,750.0,48.0,628451418481,Distillerie Cirka,Boires inc.,https://www.saq.com/media/catalog/product/1/4/14672924-1_1608309040.png
11822632,199274,Distillerie de Biercée Arlequin,Boisson aux fruits,43.5,Belgique,750.0,17.0,5425024400509,Distillerie De Biercée,"Mon Caviste, Côté Vignes Inc.",https://www.saq.com/media/wysiwyg/placeholder/category/05.png
11822675,199286,Distillerie de Biercée Orangine,Liqueur de fruit,67.0,Belgique,700.0,40.0,5425024401209,Distillerie De Biercée,"Mon Caviste, Côté Vignes Inc.",https://www.saq.com/media/wysiwyg/placeholder/category/05.png
14293959,290636,Distillerie de Québec Les Pervenches Collection du Terroir,Eau-de-vie de marc,53.75,Canada,500.0,40.0,6281105850422,Distillerie de Québec,Distillerie de Québec inc.,https://www.saq.com/media/catalog/product/1/4/14293959-1_1582145735.png
14682647,327927,Distillerie de Québec St-Roc Fondation,Rhum ambré,49.25,Canada,750.0,42.0,628110585059,Distillerie de Québec,Distillerie de Québec inc.,https://www.saq.com/media/catalog/product/1/4/14682647-1_1608742565.png
13200116,248852,Distillerie Deniset-Klainguer Absinthe,Liqueur d'herbe,38.0,France,700.0,25.0,3363170001589,Distillerie Emile Pernot,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/3/13200116-1_1578442208.png
14592140,322029,Distillerie des Marigots Récif,Dry gin,49.0,Canada,750.0,43.7,664732006701,Distillerie des Marigots inc.,,https://www.saq.com/media/catalog/product/1/4/14592140-1_1613419528.png
12662423,231278,Distillerie des Menhirs Gold Whisky,Whisky,134.0,France,700.0,43.0,3426390801039,Distillerie des Menhirs,La QV Inc. (GB),https://www.saq.com/media/catalog/product/1/2/12662423-1_1578358819.png
13597820,262715,Distillerie du Golfe Gin H2B,Genièvre,58.25,France,700.0,40.0,3760264120018,Distillerie du Golfe,Robert Peides Inc.,https://www.saq.com/media/catalog/product/1/3/13597820-1_1578538816.png
14620569,322703,Distillerie du Quai 1980 Gin de Bière,Genièvre,49.5,Canada,750.0,40.0,852396017779,Distillerie du quai,Tanium Vins et Spiritueux inc.,https://www.saq.com/media/catalog/product/1/4/14620569-1_1602602768.png
13914080,275168,Distillerie Francoli Fiorente Italian Elderflower Liqueur,Liqueur,28.8,Italie,700.0,20.0,8003405006501,Fratelli Francoli SPA,Société Commerciale Clément,https://www.saq.com/media/catalog/product/1/3/13914080-1_1578545708.png
13853459,272189,Distillerie Glan Ar Mor France Kornog Roch Hir,Scotch et whisky,136.5,France,700.0,46.0,3760178660013,CELTIC WHISKY COMPAGNIE,Vin Conseil (Québec) Ltée.,https://www.saq.com/media/catalog/product/1/3/13853459-1_1578543619.png
14421800,313861,Distillerie le Pirate du Nord Bootlegger Botanique #7,Dry gin aromatisé,46.75,Canada,750.0,40.0,627843869191,Distillerie le Pirate du Nord,,https://www.saq.com/media/catalog/product/1/4/14421800-1_1606406166.png
13519821,259679,Distillerie Longueteau Agavita Anejo,Téquila dorée,61.25,Mexique,700.0,40.0,3263280103640,Distillerie Longueteau,Mark Anthony Brands Ltd,https://www.saq.com/media/wysiwyg/placeholder/category/05.png
14338336,305495,Distillerie Mariana Saint-Crème,Crème,45.25,Canada,1140.0,17.0,6282501011714,Distillerie Mariana inc.,Distillerie Mariana Inc. (R),https://www.saq.com/media/catalog/product/1/4/14338336-1_1578555020.png
12388330,149159,Disznoko Tokaji Aszu 5 Puttonyos,Vin blanc,60.75,Hongrie,500.0,10.0,5998847195100,Disznókö,Noble Sélection,https://www.saq.com/media/catalog/product/1/2/12388330-1_1580664019.png
13519071,259634,Dits del Terra,Vin rouge,111.25,Espagne,750.0,13.5,4000135190719,Terroir AL Limit Soc. LDA,Boires inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14513368,316972,Divum Pinot Noir Monterey,Vin rouge,25.05,États-Unis,750.0,13.8,852431006010,Gabilan Wine Company,Divin Paradis Inc.,https://www.saq.com/media/catalog/product/1/4/14513368-1_1601489458.png
11309054,180629,Do Ut Des Carpineta Fontalpino,Vin rouge,43.75,Italie,750.0,13.5,8032584131087,Fattoria Carpineta Fontalpino,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/1/11309054-1_1580615721.png
13314551,252794,Dogliotti Dolcetto D'Alba,Vin rouge,23.75,Italie,750.0,12.5,8023625765125,Dogliotti 1870,L'Enoteca di Moreno de Marchi,https://www.saq.com/media/catalog/product/1/3/13314551-1_1578534024.png
13064951,244859,Dolce Cilento Crema di Meloncello,Liqueur de fruit,32.25,Italie,750.0,17.0,8018730003910,Dolce Cilento Meloncello,Importations BMT Inc,https://www.saq.com/media/catalog/product/1/3/13064951-1_1581313215.png
13755322,268733,Dolcetto d'Alba Bruno Giacosa Casa Vinicola,Vin rouge,35.25,Italie,750.0,13.5,8033028430612,Giacosa Bruno & C. SAS,L'Enoteca di Moreno de Marchi,https://www.saq.com/media/catalog/product/1/3/13755322-1_1578542116.png
12717893,233174,Dolin Vermouth Blanc de Chambéry,Vermouth blanc,15.8,France,750.0,16.0,3274510003821,Maison Dolin,Peter Mielzynski Agencies Limited,https://www.saq.com/media/catalog/product/1/2/12717893-1_1582140312.png
11229492,178952,Dolin Vermouth de Chambéry,Vermouth rouge,15.8,France,750.0,16.0,3274510003814,Maison Dolin,Peter Mielzynski Agencies Limited,https://www.saq.com/media/catalog/product/1/1/11229492-1_1580615113.png
13908528,274601,Dom Brial Grande Réserve 1979,Rivesaltes,99.75,France,750.0,16.0,4000139085288,Vignobles Dom Brial,A.O.C. & Cie Châteaux & Domaines Inc.(GB,https://www.saq.com/media/catalog/product/1/3/13908528-1_1578545127.png
892455,301976,Dom Brial Muscat de Rivesaltes,Muscat de Rivesaltes,19.55,France,750.0,15.5,3294910510354,Cave des Vignerons de Baixas,A.O.C. & Cie Châteaux & Domaines Inc.(GB,https://www.saq.com/media/catalog/product/8/9/892455-1_1580607012.png
13286221,251903,Dom Pérignon,Champagne,2638.25,France,3000.0,12.5,3185370658246,Champagne Moët et Chandon,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/3/13286221-1_1588700753.png
13286212,251897,Dom Pérignon,Champagne,7886.5,France,6000.0,12.5,3185370684511,Moët & Chandon,Charton Hobbs Inc,https://www.saq.com/media/wysiwyg/placeholder/category/08.png
10453610,155357,Dom Pérignon Brut,Champagne,682.5,France,1500.0,12.5,3185370657454,Champagne Moët et Chandon,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/0/10453610-1_1602259837.png
13830847,270944,Dom Pérignon Vintage,Champagne,724.5,France,1500.0,12.5,4000138308470,MHCS-Moet Hennessy Chain Supply,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/3/13830847-1_1604689531.png
13935201,276251,Dom Serene Evenstad Reserve Chardonnay,Vin blanc,103.5,États-Unis,750.0,13.3,689192377772,Domaine Serene,Sélections Oeno Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13913693,275156,Dom. du Château de Meursault Beaune Grèves Trois Journaux,Vin rouge,97.0,France,750.0,13.5,3661400266648,SC du Domaine du Château de Meursault,Société Commerciale Clément,https://www.saq.com/media/catalog/product/1/3/13913693-1_1578545426.png
13967481,277529,Dom. Georges Glantenay & Fils Monthélie Les Champs Fulliot,Vin rouge,65.75,France,750.0,13.5,3512791300131,Domaine Georges Glantenay & Fils,Vinifera,https://www.saq.com/media/catalog/product/1/3/13967481-1_1578547213.png
13913651,275144,Dom. Jean-Paul et Benoit Droin Chablis 1er Cru Mont de Milieu,Vin blanc,61.5,France,750.0,13.0,4000139136515,Benoit Droin,Vini-Vins Inc.,https://www.saq.com/media/catalog/product/1/3/13913651-1_1578545426.png
13913669,275147,Dom. Jean-Paul et Benoit Droin Chablis Montée de Tonnerre,Vin blanc,64.0,France,750.0,13.0,4000139136690,Benoit Droin,Vini-Vins Inc.,https://www.saq.com/media/catalog/product/1/3/13913669-1_1578545426.png
14381385,305897,Domaene Gobelsburg Niederösterreich,Vin rouge,19.15,Autriche,750.0,12.5,4000143813853,Weingut Schloss Gobelsburg GmbH,Sélections Oeno Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
10790309,162194,Domaene Gobelsburg Riesling,Vin blanc,22.15,Autriche,750.0,12.5,9120002401016,Weingut Schloss Gobelsburg GmbH,Sélections Oeno Inc,https://www.saq.com/media/catalog/product/1/0/10790309-1_1580600418.png
13996871,279224,Domain Mega Spileo Lagorthi Asyrtiko Achaia,Vin blanc,22.95,Grèce,750.0,13.0,5201015020068,Cavino,Divin Paradis Inc.,https://www.saq.com/media/catalog/product/1/3/13996871-1_1578548412.png
14508825,315705,Domaine A & P de Villaine Rully Premier Cru  Les Champs Cloux,Vin rouge,79.75,France,750.0,12.5,4000145088259,Domaine A. et P. de Villaine,Vinifera,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14508833,315717,Domaine A & P de Villaine Rully Premier Cru Montplaisir,Vin blanc,81.25,France,750.0,12.5,4000145088334,Domaine A. et P. de Villaine,Vinifera,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14508948,315732,Domaine A. & P. Villaine Rully Premier Cru Les Margottés,Vin blanc,81.25,France,750.0,12.5,4000145089485,Domaine A. et P. de Villaine,Vinifera,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14083468,282407,Domaine A. & P. Villaine Rully Premier Cru Les Margottés,Vin blanc,83.5,France,750.0,12.5,3760090820526,Domaine A. et P. de Villaine,Vinifera,https://www.saq.com/media/catalog/product/1/4/14083468-1_1594328129.png
14003860,279512,Domaine A. Chopin et Fils Nuits-Saint-Georges Les Bas de Combe,Vin rouge,76.75,France,750.0,13.0,3463640090751,Domaine A. Chopin et Fils,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/4/14003860-1_1578548710.png
14003894,279515,Domaine A. Chopin et Fils Nuits-Saint-Georges Premier Cru Les Murgers,Vin rouge,100.0,France,750.0,13.0,3463640971753,Domaine A. Chopin et Fils,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/4/14003894-1_1578548710.png
11930191,203327,Domaine Abbatucci Diplomate,Vin blanc,76.25,France,750.0,13.0,4000119301919,Domaine Abbatucci,Vini-Vins Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
12658310,231107,Domaine Abbatucci Faustine,Vin blanc,38.75,France,750.0,13.0,4000126583100,Domaine Abbatucci,Vini-Vins Inc.,https://www.saq.com/media/catalog/product/1/2/12658310-1_1578360609.png
14347371,304898,Domaine Alain Burguet Bourgogne Les Pince Vin,Vin rouge,48.0,France,750.0,12.5,3760041765074,Domaine Alain Burguet,Symbiose vins et cies inc.,https://www.saq.com/media/catalog/product/1/4/14347371-1_1580353511.png
14347523,304901,Domaine Alain Burguet Gevrey-Chambertin Cuvée Symphonie,Vin rouge,82.25,France,750.0,13.0,3760041765173,Domaine Alain Burguet,Symbiose vins et cies inc.,https://www.saq.com/media/catalog/product/1/4/14347523-1_1583155510.png
14184146,286133,Domaine Alain Burguet Gevrey-Chambertin Mes Favorites,Vin rouge,180.0,France,1500.0,13.0,3760041762448,Domaine Alain Burguet,Symbiose vins et cies inc.,https://www.saq.com/media/catalog/product/1/4/14184146-1_1578553515.png
11844971,199862,Domaine Alain Burguet Gevrey-Chambertin Mes Favorites,Vin rouge,83.5,France,750.0,13.0,3760041761427,Domaine Alain Burguet,Symbiose vins et cies inc.,https://www.saq.com/media/catalog/product/1/1/11844971-1_1580627713.png
13479217,258023,Domaine Alain Geoffroy Chablis,Vin blanc,26.95,France,750.0,12.5,3451271002809,Domaine Alain Geoffroy,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/3/13479217-1_1578536414.png
13479225,258026,Domaine Alain Geoffroy Chablis 1er Cru Vau-Ligneau,Vin blanc,35.25,France,750.0,13.0,3451273000964,Domaine Alain Geoffroy,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/3/13479225-1_1578536414.png
14581416,321024,Domaine Alain Graillot Crozes-Hermitage,Vin rouge,47.0,France,750.0,13.0,4000145814162,Alain Graillot,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/4/14581416-1_1605537049.png
11903328,202505,Domaine Albert Boxler Pinot Blanc,Vin blanc,33.75,France,750.0,12.5,3700790300010,Domaine Albert Boxler,Vini-Vins Inc.,https://www.saq.com/media/catalog/product/1/1/11903328-1_1580629210.png
11698598,195773,Domaine Albert Boxler Pinot gris Grand Cru Sommerberg Alsace,Vin blanc,83.25,France,750.0,13.0,3700790300072,Domaine Albert Boxler,Vini-Vins Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
11698539,195770,Domaine Albert Boxler Riesling Grand Cru Brand,Vin blanc,81.0,France,750.0,13.0,3700790300065,Domaine Albert Boxler,Vini-Vins Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
11698521,195767,Domaine Albert Boxler Riesling Grand Cru Sommerberg Alsace,Vin blanc,92.0,France,750.0,12.5,3700790300058,Domaine Albert Boxler,Vini-Vins Inc.,https://www.saq.com/media/catalog/product/1/1/11698521-1_1580626214.png
14170879,285662,Domaine Albert Boxler Sylvaner,Vin blanc,33.75,France,750.0,13.0,3700790300089,Domaine Albert Boxler,Vini-Vins Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14581395,321030,Domaine Albert Grivault Meursault Premier Cru Perrières,Vin blanc,149.75,France,750.0,14.0,4000145813950,SC Domaine Albert Grivault,,https://www.saq.com/media/catalog/product/1/4/14581395-1_1605794133.png
14152460,285287,Domaine Albert Grivault Meursault Premier Cru Perrières,Vin blanc,145.0,France,750.0,13.5,4000141524607,SC Domaine Albert Grivault,,https://www.saq.com/media/catalog/product/1/4/14152460-1_1580352314.png
13192777,248483,Domaine Albert Grivault Meursault Premier Cru Perrières,Vin blanc,132.0,France,750.0,13.5,4000131927777,SC Domaine Albert Grivault,,https://www.saq.com/media/catalog/product/1/3/13192777-1_1581315618.png
14516201,316134,Domaine Albert Mann Gewurztraminer Furstentum Grand Cru Vielles Vignes,Vin blanc,61.0,France,750.0,13.5,3485978137311,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14516198,316131,Domaine Albert Mann Gewurztraminer Steingrubler Grand Cru,Vin blanc,58.0,France,750.0,13.0,3485978147211,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14516171,316125,Domaine Albert Mann Pinot Noir Clos de la Faille,Vin rouge,92.25,France,750.0,13.5,3485979186011,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14516833,316146,Domaine Albert Mann Pinot Noir Grand H,Vin rouge,633.25,France,3000.0,13.0,3485979127465,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/4/14516833-1_1590004218.png
14516711,316140,Domaine Albert Mann Pinot Noir Grand H,Vin rouge,294.25,France,1500.0,13.0,3485979127458,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14516180,316128,Domaine Albert Mann Pinot Noir Les Saintes Claires,Vin rouge,123.75,France,750.0,13.0,3485979185014,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
11449786,185723,Domaine Albert Mann Riesling Cuvée Albert,Vin blanc,42.25,France,750.0,12.5,3485975172018,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/1/11449786-1_1580618113.png
14516227,316137,Domaine Albert Mann Riesling Grand Cru Schlossberg,Vin blanc,533.0,France,3000.0,13.0,3485975147160,Domaine Albert Mann,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/4/14516227-1_1590004218.png
13481974,258149,Domaine Aléofane Crozes-Hermitage,Vin rouge,34.5,France,750.0,13.5,3760233070009,Domaine Aléofane,Boires inc.,https://www.saq.com/media/catalog/product/1/3/13481974-1_1578536417.png
13615160,263270,Domaine Alexandre Chablis,Vin blanc,24.1,France,750.0,12.5,3760263790021,SCEA Domaine Alexandre Guy et Olivier,Les Vins Dupré inc.,https://www.saq.com/media/catalog/product/1/3/13615160-1_1578539118.png
14047141,281477,Domaine Amélie et Charles Sparr Riesling Grand Cru,Vin blanc,49.75,France,750.0,13.5,3760112661298,Domaine Amélie et Charles SPARR,Vin Vrai (3935299 Canada Inc.),https://www.saq.com/media/catalog/product/1/4/14047141-1_1578550222.png
14047361,281513,Domaine Amiot Servelle Chambolle-Musigny Premier Cru Les Charmes,Vin rouge,196.25,France,750.0,13.0,4000140473616,Domaine Amiot Servelle,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/4/14047361-1_1578550223.png
12457112,223193,Domaine Amiot Servelle Chambolle-Musigny Premier Cru Les Charmes,Vin rouge,153.0,France,750.0,13.0,4000124571123,Domaine Amiot Servelle,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/2/12457112-1_1580665810.png
14141630,284822,Domaine André et Mireille Tissot  Singulier Trousseau Arbois,Vin rouge,51.25,France,750.0,13.0,3561011800074,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/4/14141630-1_1602703865.png
13876811,273470,Domaine André et Mireille Tissot  Singulier Trousseau Arbois,Vin rouge,52.25,France,750.0,14.0,3561011600124,Domaine André et Mireille Tissot,,https://www.saq.com/media/catalog/product/1/3/13876811-1_1578544518.png
14508876,315723,Domaine André et Mireille Tissot Arbois Pinot Noir Sous la Tour,Vin rouge,67.25,France,750.0,12.5,3561011800159,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14141648,284825,Domaine André et Mireille Tissot Arbois Pinot Noir Sous la Tour,Vin rouge,69.0,France,750.0,12.5,3561011700152,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14508913,315726,Domaine André et Mireille Tissot Arbois Savagnin,Vin blanc,68.25,France,750.0,13.5,3561011600292,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13886816,273764,Domaine André et Mireille Tissot Arbois Savagnin,Vin blanc,65.75,France,750.0,13.5,3561011400151,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13998236,279311,Domaine André et Mireille Tissot Arbois Savagnin Ouillé,Vin blanc,67.75,France,750.0,13.5,3561011800197,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/3/13998236-1_1578548416.png
12697141,232562,Domaine André et Mireille Tissot BBF Extra Brut Blanc de Blanc,Vin mousseux,53.25,France,750.0,12.5,3561019610026,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/2/12697141-1_1582133173.png
11456492,185972,Domaine André Et Mireille Tissot Brut Crémant du Jura,Vin mousseux,33.5,France,750.0,12.5,3561019600096,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/1/11456492-1_1580621421.png
11194701,177818,Domaine André Et Mireille Tissot Chardonnay Patchwork,Vin blanc,38.25,France,750.0,13.0,3561011800012,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/1/11194701-1_1602601325.png
13299101,252236,Domaine André et Mireille Tissot Chardonnay Sursis Côtes du Jura,Vin blanc,62.5,France,750.0,14.0,3561011800043,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/3/13299101-1_1578443721.png
14141277,284777,Domaine André et Mireille Tissot Château Chalon,Vin blanc,139.25,France,620.0,15.0,3561011200195,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13875674,273377,Domaine André et Mireille Tissot Château Chalon,Vin blanc,137.75,France,620.0,15.0,3561011100204,Domaine André et Mireille Tissot,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13236670,250496,Domaine André et Mireille Tissot Crémant du Jura Rosé,Vin mousseux rosé,37.25,France,750.0,12.5,3561019800113,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/3/13236670-1_1578443109.png
13875666,273374,Domaine André et Mireille Tissot La Mailloche Chardonnay Arbois,Vin blanc,67.25,France,750.0,14.0,3561011700176,Domaine André et Mireille Tissot,,https://www.saq.com/media/catalog/product/1/3/13875666-1_1578544516.png
14154203,285332,Domaine André et Mireille Tissot Macvin du Jura,Macvin du Jura,54.25,France,750.0,17.0,3561010000116,Domaine André et Mireille Tissot,AB2Vin Inc.,https://www.saq.com/media/catalog/product/1/4/14154203-1_1578552917.png
13903057,274190,Domaine André Kientzler Riesling Grand Cru Geisberg,Vin blanc,63.5,France,750.0,13.5,694406501010,Domaine Kientzler,Importations BMT Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14375401,306188,Domaine André Mathieu Châteauneuf-du-Pape La Centenaire,Vin rouge,67.5,France,750.0,15.5,3568360001626,Domaine André Mathieu,Vintrinsec (7909284 Canada inc.),https://www.saq.com/media/catalog/product/1/4/14375401-1_1584641721.png
13857759,272507,Domaine Anne & Hervé Sigaut Chambolle musigny Premier Cru Les Chatelots,Vin rouge,140.75,France,750.0,13.5,3530220024717,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/catalog/product/1/3/13857759-1_1586861107.png
14418678,309974,Domaine Anne & Hervé Sigaut Chambolle-Musigny,Vin rouge,90.75,France,750.0,13.5,4000144186789,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14134755,284402,Domaine Anne & Hervé Sigaut Chambolle-Musigny,Vin rouge,98.25,France,750.0,12.5,3530220026810,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/catalog/product/1/4/14134755-1_1586875215.png
14134712,284393,Domaine Anne & Hervé Sigaut Morey-Saint-Denis Premier Cru Charrières,Vin rouge,126.75,France,750.0,12.5,3530220026919,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/catalog/product/1/4/14134712-1_1586861108.png
13830628,270896,Domaine Anne et Hervé Sigaut Chambolle-Musigny 1er cru Les Sentiers,Vin rouge,158.5,France,750.0,13.5,4000138306285,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13830871,270953,Domaine Anne et Hervé Sigaut Chambolle-Musigny Premier Cru Les Noirots,Vin rouge,140.75,France,750.0,13.5,4000138308715,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14141023,284726,Domaine Anne et Hervé Sigaut Chambolle-Musigny Premier Cru Les Sentiers,Vin rouge,163.25,France,750.0,13.5,3530220024915,Anne & Hervé Sigaut,Dame-Jeanne Inc,https://www.saq.com/media/catalog/product/1/4/14141023-1_1586875215.png
13997815,279269,Domaine Anne Gros & Jean-Paul Tollot Les Carrétals,Vin rouge,57.0,France,750.0,14.5,3451740344140,Domaine Anne Gros et Jean-Paul Tollot,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/3/13997815-1_1578548413.png
12905157,239363,Domaine Anne Gros & Jean-Paul Tollot Les Carrétals,Vin rouge,57.25,France,750.0,14.5,4000129051576,Domaine Anne Gros et Jean-Paul Tollot,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/2/12905157-1_1578434114.png
14549141,317127,Domaine Anne Gros Chambolle-Musigny La Combe D'Orveau,Vin rouge,128.25,France,750.0,13.0,4000145491417,Domaine Anne Gros,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/4/14549141-1_1612800327.png
14235898,288995,Domaine Anne Gros Chambolle-Musigny La Combe D'Orveau,Vin rouge,118.25,France,750.0,13.0,4000142358980,Domaine Anne Gros,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/4/14235898-1_1595278815.png
12936640,240296,Domaine Anne Gros et Jean-Paul Tollot La 50 / 50,Vin rouge,26.65,France,750.0,13.0,3451740341149,Domaine Anne Gros et Jean-Paul Tollot,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/2/12936640-1_1584547212.png
14254984,289436,Domaine Antoine Jobard Meursault Premier Cru Blagny,Vin blanc,172.25,France,750.0,12.0,4000142549845,Antoine Jobard,Oenopole Inc.,https://www.saq.com/media/catalog/product/1/4/14254984-1_1580352619.png
14195734,286448,Domaine Arnoux Lachaux Chambolle-Musigny,Vin rouge,106.25,France,750.0,12.6,4000141957344,DOMAINE ARNOUX LACHAUX,,https://www.saq.com/media/catalog/product/1/4/14195734-1_1582217729.png
